Contrast,Correlation,Energy,Homogeneity,image_id,label
417.71795786399673,0.9529514147679802,0.2395787139890512,0.4742356124094532,1358076537.jpg,0
485.76643721318317,0.9468773090239992,0.25406979685261954,0.4906994617318724,136815898.jpg,0
311.3502586566542,0.9654270262150046,0.27932907775848886,0.5259854431776978,1371699817.jpg,0
721.3909845640385,0.904622834529971,0.18017390111209242,0.3517018188313433,1383020993.jpg,0
399.93634334584897,0.9534649597072371,0.24828361817799485,0.48743556233380286,1391377544.jpg,0
290.6052982895286,0.9678953060279788,0.32737482407145396,0.5634113627700665,1396822256.jpg,0
649.8069816437213,0.9239720055447856,0.1503271252343029,0.30841424164395875,1396847821.jpg,0
147.31471214017523,0.9842311682544703,0.44265453632791973,0.7979439601883118,1400687003.jpg,0
652.310832290363,0.9168824289685711,0.17754894575674662,0.3704712496439951,1403068754.jpg,0
293.41032540675843,0.9668224356091771,0.33123487342871294,0.6261952144969425,1406654897.jpg,0
552.8870150187736,0.9298993947941214,0.20656217136354657,0.40870992888873786,1408296206.jpg,0
460.2511055486024,0.9463508184774055,0.26836844947683286,0.505230067730868,1410898675.jpg,0
499.88539215686285,0.9378125579307931,0.24888442635529787,0.48522536540429984,1411610648.jpg,0
396.8659073842303,0.9515743145171225,0.2520716929972108,0.4855745786232625,1412788738.jpg,0
438.84471839799755,0.9492381676323708,0.27499952440319697,0.5217635211022318,142362483.jpg,0
330.49909887359195,0.962351061337848,0.2920806331600348,0.5429387348704242,1426129628.jpg,0
563.4817229870671,0.9342221103478237,0.14381765110398176,0.3090151632486263,1430955699.jpg,0
334.1325865665415,0.9635875851744024,0.2693375680807557,0.5105121783604571,1439675422.jpg,0
533.3850625782227,0.9367497849882551,0.21980558288270138,0.4313969323886226,1442345924.jpg,0
493.74507717980816,0.944915149213869,0.24485738457470066,0.46349354601118004,1443500189.jpg,0
185.0331602002503,0.9807436233925632,0.3807604461685581,0.7067212200846915,1444544314.jpg,0
339.2566312056737,0.9619572165860931,0.28647398373938193,0.5482398908093874,1446872004.jpg,0
327.1608698372966,0.9628585730218966,0.2928330625578472,0.5588590182951532,1448397186.jpg,0
242.0659574468085,0.9740872768639574,0.3559469973657715,0.6570382968053986,1456612395.jpg,0
205.31294952023362,0.9783150589485833,0.36802246366545543,0.6769164745778004,1458603668.jpg,0
404.42546933667086,0.9524901190674958,0.24000530321680932,0.46986479996673963,1462318476.jpg,0
648.5766353775554,0.9052878427789528,0.13861585318973627,0.3120892149285318,1463935986.jpg,0
366.06518356278684,0.9560471781628099,0.2791209777645349,0.5293358184039808,1465774459.jpg,0
652.3395160617439,0.9158077005243968,0.18004107117475324,0.36494450400200806,1468715314.jpg,0
323.3416020025031,0.9618691590614564,0.25262235140473044,0.4913949712102844,1474376023.jpg,0
556.8356821026283,0.9381480577059991,0.22241323858800904,0.3994720628871122,1474472052.jpg,0
492.18084480600754,0.9425669053219898,0.2593781095229411,0.5018425730212552,1484094890.jpg,0
524.2433792240301,0.9317153682118509,0.16638717481397827,0.3439794645428035,1488108256.jpg,0
338.1256779307468,0.9636635216644918,0.33072908334041706,0.60631609989748,1490907378.jpg,0
403.3613537755528,0.9552093087524759,0.24055612087514242,0.4786156047656914,1497853421.jpg,0
673.324774718398,0.9168015832200871,0.17281118292538603,0.35263108302936463,1498477767.jpg,0
511.4147183979975,0.9358912174985536,0.21750087697728432,0.40833404804446116,1498912692.jpg,0
593.4478869420108,0.9200480592380574,0.14415005739862832,0.31088708097995266,1501728003.jpg,0
278.59967459324156,0.9689412511821325,0.3030751770703939,0.5817499970370528,1508217938.jpg,0
428.31110972048396,0.9499117574255073,0.22612574467102672,0.45194558272854635,1510579448.jpg,0
637.5391969128078,0.918281642311867,0.1658852625674695,0.34933317742988185,1519337929.jpg,0
177.72456195244052,0.9813540840588649,0.37373764983230195,0.6890098395526749,1521850100.jpg,0
226.40361910721734,0.9762989106172185,0.37330321120863574,0.6806785373690142,1522449555.jpg,0
410.94299541093034,0.9531927421509353,0.21805165391171208,0.43777488035420187,1523038784.jpg,0
701.3146975385899,0.8634636796884158,0.06872731639088586,0.19092770443005458,1529293180.jpg,0
517.9122569879016,0.9387593373944904,0.1829871767086348,0.3618631171829272,1535057791.jpg,0
236.0756800166875,0.9743449685865916,0.32653612987233016,0.6196168056737444,1536737469.jpg,0
479.4585168961203,0.9417029141536273,0.19054006017304767,0.39615542616260335,153749509.jpg,0
277.67040050062576,0.9706501652479015,0.3408582186340057,0.6235096758918995,1539533561.jpg,0
555.9250709219858,0.921744812801251,0.1339682636759444,0.2879426963163345,1540668864.jpg,0
297.6953796412182,0.966395078105756,0.31161137035979813,0.5917232270669045,1541989559.jpg,0
468.8243178973717,0.9481525550677526,0.2459084146090438,0.4660886704878382,1542749471.jpg,0
550.0772674176053,0.9320210011451893,0.2027692051180741,0.40636890762787425,1545680937.jpg,0
203.50211305798913,0.9781883433615289,0.3487101038085469,0.6378291216471994,1546870332.jpg,0
567.9688089278266,0.9297798279118852,0.2001497375053538,0.41253825691929064,1551517348.jpg,0
339.3972173550271,0.9636278843763654,0.29719318056335703,0.5622718306910521,1553432639.jpg,0
597.4865665415102,0.9187611137041863,0.15277235549662382,0.330224588911308,1556262944.jpg,0
682.102607425949,0.9199966723818476,0.14173707924628537,0.3079653441033925,1557580898.jpg,0
322.0914851898206,0.964355466440862,0.2786822528708697,0.5135166802419164,155778794.jpg,0
210.8589445139758,0.9775081066445876,0.38697373243810534,0.7104283111540477,1560029412.jpg,0
554.0106216103463,0.9339090437860237,0.2190997453784895,0.435012673895588,1561430411.jpg,0
411.34829370045895,0.9519837464698864,0.2763752003265008,0.5275199610510344,1563794954.jpg,0
758.6025594493117,0.8956200128940007,0.11431128086306071,0.24691478760650865,1569164715.jpg,0
566.6709261576971,0.9305915324054396,0.16258571676410566,0.31959289645706035,1569692154.jpg,0
364.9631852315394,0.9596579566614859,0.32800736169152767,0.5809947402236257,1573602024.jpg,0
311.97434710054233,0.963306105696362,0.3226526641244982,0.6064349686130219,1575866220.jpg,0
410.1528014184397,0.954309613592044,0.2620789314495411,0.4772356471892197,1576606254.jpg,0
416.39417188151856,0.9488750671150766,0.23495547894274388,0.4659085600382752,1578564024.jpg,0
310.5356320400501,0.9647070756473604,0.31002073841868244,0.5727154585191961,1584698721.jpg,0
512.6413183145598,0.9409203730116145,0.23083221004382476,0.4546925773617555,1586292581.jpg,0
320.2709949937422,0.9634101545783657,0.27689106509900147,0.5409152928368934,1595141360.jpg,0
732.4571339173967,0.901034377906109,0.11767370914421768,0.26378822001845165,1596468225.jpg,0
378.9761848143513,0.9568749082471483,0.2585764618411118,0.47528571859188684,1609948219.jpg,0
535.8564810179391,0.9383675033295761,0.21618808901737338,0.3999825646308123,1616824359.jpg,0
372.5339069670422,0.9584617806427099,0.2677169914508402,0.5090481054306608,1629534694.jpg,0
279.3592386316229,0.9685139690335464,0.28930260445259887,0.569169134944141,1635136764.jpg,0
297.5794013350021,0.9658391189071818,0.3032161123830475,0.5601350886115561,1635220625.jpg,0
309.4000625782228,0.9660552789453566,0.31153219137920973,0.584748289989347,164144958.jpg,0
512.0756946182728,0.9360983925887638,0.20172924566054587,0.408988972012689,1650008995.jpg,0
352.05907384230284,0.9604591136978922,0.24775099963976757,0.48592803275093377,1652157522.jpg,0
483.3198060075093,0.9431898047173822,0.19375984528174503,0.3964147210496466,1652920595.jpg,0
409.9130204422195,0.9525896713151889,0.2624990543092453,0.48962830077071196,1668838224.jpg,0
395.28912807676267,0.9539001567516682,0.26443851533435586,0.5018959181666556,167313296.jpg,0
472.5027784730913,0.9447729856469317,0.2292836614325746,0.45259291756388836,1674288573.jpg,0
407.8287546933667,0.9534728878269317,0.23397050192431978,0.4716625292748561,1677224730.jpg,0
382.1031748018356,0.9576711193349429,0.24958175910396155,0.4935396414871071,1678311318.jpg,0
332.13255319148936,0.9622379574242058,0.2920020985311356,0.5593965274629626,1681772018.jpg,0
291.1943053817272,0.96838356309888,0.3255304260209237,0.6010061113276235,1692621028.jpg,0
715.2701376720901,0.9061218857017329,0.1477257658487649,0.31780599724956377,1697161067.jpg,0
495.2621380892783,0.9373092345768194,0.20211653334673765,0.3909444668996014,1700324452.jpg,0
446.6770463078849,0.9463849467982234,0.22434796098253018,0.4556756392479928,1700812370.jpg,0
290.3149728827701,0.9689270692855071,0.31323619992706575,0.5887093299212812,1702068619.jpg,0
546.7930433875678,0.9294641532466017,0.16580549626372112,0.35003419194368407,1708593214.jpg,0
216.81301835627866,0.9766380971597616,0.33131451330783523,0.6275644025552211,1709691411.jpg,0
262.87965373383395,0.9714249219699821,0.3101289253294175,0.5901954762838516,171546937.jpg,0
200.47795786399666,0.9787597919964167,0.3699087264936595,0.6817020326308917,1718658976.jpg,0
353.4594201084689,0.9615859697671482,0.3119734609505785,0.5828825830828578,1720212686.jpg,0
435.82574885273266,0.9524391910386778,0.2571346157087595,0.48640917709282605,1722126168.jpg,0
450.0868961201502,0.9491869957095642,0.218495821939035,0.433383287296993,1722175051.jpg,0
252.88864205256573,0.9720455878885408,0.32702711557510744,0.5931721862505706,1725598881.jpg,0
796.4889862327909,0.8871752334219375,0.11221529976708515,0.23619268013806727,1731652110.jpg,0
457.4490196078431,0.9451901749460621,0.2228799768253327,0.44370998073159634,1733574271.jpg,0
629.7936775135586,0.9189524582694837,0.19494242673310805,0.3901137928395486,1739864126.jpg,0
524.8148393825616,0.9340961131425429,0.20510587330385469,0.38467749850827654,1740309612.jpg,0
619.8977659574468,0.915382117771169,0.12380620660926128,0.2670996653920229,1750963666.jpg,0
395.3815665415102,0.9538883406262525,0.24388127194759865,0.48381738183789824,1752693374.jpg,0
798.0311806424697,0.8867234552329,0.10600066117840358,0.24885598165365833,1757057989.jpg,0
491.7963829787234,0.9399984310197832,0.22816405798758668,0.43612977481224624,1758885297.jpg,0
585.3189486858573,0.9237789305719172,0.1980808235485355,0.3976728419539246,1763195879.jpg,0
559.614055068836,0.9261952207580918,0.15552106564117557,0.33441546421346025,1767778795.jpg,0
407.3468147684606,0.9505929242893336,0.2557171350017043,0.48275627642240304,1772713207.jpg,0
240.14531497705465,0.9741795581541277,0.3454806635686776,0.6420056993535691,1773875430.jpg,0
440.63124322069257,0.9459283317073631,0.22749810883223207,0.42225137885843134,1774492072.jpg,0
700.3118085106385,0.8835982272425755,0.08828620409907578,0.21183124522752841,1774675464.jpg,0
371.455390070922,0.9546348154251472,0.2651239455399109,0.5217433308250288,1775350103.jpg,0
722.2457446808512,0.8925880420272767,0.14392436507935183,0.309186528402489,1778971646.jpg,0
496.43663537755526,0.937517952622868,0.2359304289192309,0.44323325295271454,1780364325.jpg,0
460.84897371714635,0.9482896969392195,0.23464353125760326,0.45747202238290563,1784661840.jpg,0
367.2400458906967,0.9578013169287911,0.27688474253202594,0.520261291038137,1785596731.jpg,0
248.9551835627868,0.9729936962549933,0.35464919236791936,0.6518374255372397,1795318849.jpg,0
435.45363579474343,0.9474815372580182,0.21477426987052972,0.43325674223005983,1795774689.jpg,0
278.9294263662912,0.9701685590756973,0.348039561019628,0.6404230599642389,1796303978.jpg,0
507.4349958281185,0.9365896059856084,0.17193689551030644,0.36798117822093346,1797773732.jpg,0
431.46049436795994,0.9510013223029744,0.2269675576249275,0.44297661546865935,1805115397.jpg,0
238.73658322903628,0.9744566450618288,0.3610305190688009,0.6626485838333661,1806336706.jpg,0
445.4762369628703,0.9428311946951887,0.1782605550704992,0.3663978594084487,1813889006.jpg,0
444.5746871088861,0.9481328466535449,0.2112127218958645,0.4285057887058249,1815147513.jpg,0
502.125623696287,0.938065522048614,0.16377057346284948,0.34484282311040343,1816076936.jpg,0
175.9761681268252,0.9811317577647164,0.38887189885598344,0.7202872666036029,1820254127.jpg,0
515.4661618690029,0.9391323965290924,0.18543345907358175,0.380886073062615,182316349.jpg,0
338.7228911138924,0.9631239017033857,0.27612247368892084,0.5292600253714579,1823619640.jpg,0
518.6775990821861,0.9415857539679025,0.22722013156643392,0.4522702375739168,1824992309.jpg,0
514.2570129328328,0.934271494497791,0.1988650056882722,0.4043034190017347,1828496803.jpg,0
475.1339424280351,0.9461299392211642,0.2064409354460175,0.40880365418069864,1830061664.jpg,0
666.0736983729662,0.919499189635212,0.1615806699127729,0.3349436645972812,183428396.jpg,0
454.22128076762624,0.9488606791362397,0.2662122315303703,0.5013776502682322,1836048821.jpg,0
239.13231748018353,0.973532449803857,0.32563918236261363,0.6201341235459209,1837622218.jpg,0
494.5553879849813,0.940602977783065,0.2255664203354805,0.43740281205010406,1841269407.jpg,0
387.2265060492282,0.9556132534136117,0.2627598275336179,0.4938046384240551,1844847808.jpg,0
514.0971297455153,0.94093564199098,0.20508822842024457,0.39998610086786757,1849702886.jpg,0
350.34536921151437,0.9606613427060504,0.27608157024621466,0.5187907739633474,1850723562.jpg,0
463.3230392156863,0.9420657798864056,0.18382030656657564,0.3846291479443341,1857766258.jpg,0
491.1236795994994,0.9396813106104533,0.19200849090881442,0.4015274981806024,1860121418.jpg,0
367.77575093867335,0.9577963536725208,0.25410473088003843,0.501817781647087,186394398.jpg,0
122.28551314142679,0.9868859985222251,0.456659122038572,0.815580698506339,1876922129.jpg,0
633.116109720484,0.9178829961957589,0.18517692415671608,0.3755248899880079,1877332484.jpg,0
570.4390508969545,0.9259690380823804,0.16216777275413397,0.3144480958121316,1881994461.jpg,0
307.1734188569045,0.9662562213575012,0.30599010864105886,0.5757363182507818,1889205491.jpg,0
362.89591155611186,0.9594282931757608,0.2926169669620661,0.5547793295852961,1889215655.jpg,0
460.3232916145182,0.9467857802248276,0.2201546172260241,0.44737983408671267,1893906773.jpg,0
265.19715269086356,0.9706184905851252,0.34223307761971866,0.6344845801799193,190449795.jpg,0
357.1316875260743,0.9605849775472641,0.29577610950324373,0.5518816706023023,1905665106.jpg,0
288.2314205256571,0.9679628092753952,0.3353781582185965,0.6161483765259284,1905806148.jpg,0
754.2510742594911,0.8885885115356734,0.08781669421599723,0.2238857216730435,190698162.jpg,0
217.78671464330412,0.9763661262079945,0.37670553825216496,0.6975596192151559,1907786974.jpg,0
493.8881789737172,0.9404088337177736,0.21690183341211505,0.43822197912695093,1908179787.jpg,0
358.50929078014184,0.9600702260152411,0.2578824461375375,0.5076177967904583,1909574970.jpg,0
451.2737234042554,0.9489234031858897,0.2656724460552625,0.49152022567901155,1919668160.jpg,0
612.4186107634544,0.9228730827187206,0.1796813443730436,0.3717039270413641,1924360069.jpg,0
358.75222361284943,0.9608877624051085,0.3132155068550971,0.5892576564516874,1926670152.jpg,0
489.8312119315812,0.9417565702856704,0.21124204685582101,0.4270212672536069,1929510475.jpg,0
556.0799061326659,0.9293319151750242,0.1957619690943928,0.39939416522076754,1931488881.jpg,0
643.4206382978724,0.9199089369789105,0.16316568115634264,0.32848934317896294,1932481347.jpg,0
340.483085106383,0.9622814009914241,0.28310453247401945,0.531249665548455,1942147134.jpg,0
311.55796412181894,0.9664419530865723,0.3254668933950989,0.6038303193785244,1947066099.jpg,0
480.840112640801,0.9388072695661192,0.1952361585982375,0.3752879161356215,1957663737.jpg,0
422.79607217355033,0.9531063204747724,0.28178242969841966,0.5365051637947932,1960345472.jpg,0
437.45963287442635,0.9474482470889857,0.23370502352415465,0.46077766702050615,1963346508.jpg,0
544.9623550271173,0.935027804811273,0.22437013452517468,0.4416895011115006,1966222636.jpg,0
263.5502607425949,0.971043662129169,0.31371561204660076,0.5712004938461268,1973051224.jpg,0
491.08002503128915,0.9365306268337659,0.17202499485429718,0.36313467354325424,1981073260.jpg,0
410.39092407175633,0.9503579191625579,0.23733094118772935,0.46247495454391385,1990916295.jpg,0
194.77327284105132,0.9791225199268679,0.365778150892527,0.6741009016637851,1993797048.jpg,0
396.80360450563205,0.9546620337211689,0.22613064706448222,0.4432603030429003,2005257030.jpg,0
639.9563850646641,0.9128383287428227,0.1536032148448998,0.3241675476844267,2005545104.jpg,0
289.4437734668336,0.9673188287514992,0.3194651577983927,0.562517572145769,2007737070.jpg,0
126.34478723404257,0.9868293165209043,0.4521787072176892,0.8104620963850777,2008117756.jpg,0
466.5384084272007,0.9490201777178867,0.2518668527748303,0.48838199101938845,2012036161.jpg,0
260.9406946182728,0.9715600984310391,0.3477706101224448,0.64773731028987,201421885.jpg,0
578.0582373800585,0.9327444399324475,0.18666460356386527,0.3707991067979335,201703584.jpg,0
416.41461201501875,0.9507983652592996,0.23546844757026525,0.45282660742213765,2021674610.jpg,0
425.8676074259491,0.948246253097146,0.25017838804347486,0.4706895373573248,2023813792.jpg,0
309.4384063412599,0.9656872472495193,0.2842798452684317,0.5431069280980465,2027426362.jpg,0
429.2596370463079,0.9485534988721254,0.23011297890388602,0.44257041416829546,2028087473.jpg,0
464.17811222361286,0.9452621862302306,0.18208239648103153,0.3810245428069237,2034410033.jpg,0
352.7084292866083,0.959130345211452,0.29955359232186446,0.5630766312316265,2038601042.jpg,0
363.2734814351272,0.9600177548186984,0.32499243145662,0.6031722079758768,2044199243.jpg,0
225.58787234042552,0.9752255394977427,0.35719229124377416,0.6436195301217746,2046239409.jpg,0
512.8447204839383,0.9373681719912549,0.2080932421843511,0.4040863368890015,2051495839.jpg,0
185.38160617438464,0.9800825346651728,0.381077682191966,0.700200348978977,2052193319.jpg,0
263.18308510638303,0.9715289227806804,0.3438436933890691,0.637258967387274,2054830345.jpg,0
638.1507926574886,0.9060654140073688,0.09443753757620515,0.22245603569685157,2067363667.jpg,0
449.33616604088445,0.9432718816502182,0.2093862990998895,0.4292590680408913,2076904625.jpg,0
334.2894075928244,0.9620572787389651,0.29144707318658275,0.5308467363541206,2078899075.jpg,0
543.7777576136839,0.9289191739780581,0.154259715886931,0.3272993682493377,208444967.jpg,0
411.9780496453901,0.9510294130040124,0.22798724990198127,0.4408472962866327,208548099.jpg,0
594.8929516061744,0.9271857652050884,0.17992204231847853,0.37050565829996907,210460809.jpg,0
384.44268251981646,0.9564744744225918,0.27010333059234126,0.5182227713984735,2105186227.jpg,0
374.1152878598248,0.9563638877087365,0.24758127639771998,0.48590685904913444,2109198789.jpg,0
315.65196495619523,0.9646535237627746,0.2805984044160799,0.5467665504974165,211163536.jpg,0
457.0148852732583,0.9480211587586789,0.24428737029518388,0.47165472602079517,2116979707.jpg,0
532.0269774718399,0.935391471738111,0.1940073776760069,0.397080056781818,2142120980.jpg,0
349.08856904463914,0.9599119860578786,0.27621615919963965,0.5331863501547481,2143925311.jpg,0
304.84053400083434,0.9658153332678772,0.30490799601749613,0.5861898228176243,2146353282.jpg,0
386.50607008760954,0.9573818513187112,0.246410842066786,0.4680913631022534,2149970580.jpg,0
397.1256508135169,0.9518270551485657,0.22849359761931715,0.4539714888516507,2150625929.jpg,0
495.12229662077596,0.9388411307863742,0.26180917136984866,0.5028528979178583,2151417299.jpg,0
506.2548498122653,0.9342571857743023,0.1851432121182859,0.38890540230219,2154562670.jpg,0
479.9421735502712,0.9371968677386397,0.2154854810598926,0.437578436442658,2154636640.jpg,0
428.0314622444723,0.947348962193662,0.25431944270745366,0.4796125636715767,2157322964.jpg,0
375.2517751355862,0.9576999657346235,0.25878181635536274,0.5100719382286119,2164217173.jpg,0
230.01450354609926,0.9756066428875639,0.33930916859135735,0.6314022384460469,2167218965.jpg,0
430.04273884021694,0.9530897091028855,0.24385551769878955,0.46741539445299407,2168664351.jpg,0
707.5718481435126,0.9167914953719621,0.1442858805118134,0.2930536515629928,2169173551.jpg,0
679.5120671672926,0.9125141274685422,0.15729691590223088,0.325758771389399,2170826967.jpg,0
241.08245723821443,0.9739371527165911,0.34771870267153543,0.6527969724670016,2173516398.jpg,0
